ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,TotalInventory,StoreInventory,WarehouseInventory,StockedStorePercentage,SellingStoresRatio,InboundInventory,SalesQuantity,ProjectedInventory
5da_txw49,2018,31,Stores,YXX,15.619000000000002,3,1,2,0.096,0.0388,0,3,0
-R40flg54,2018,31,Stores,YXX,26.583000000000002,6,2,4,0.01,0.018,0,4,0
K-ZKVCc94,2018,31,E-commerce,AXX,21.162,6,0,6,0.0359,0.0839,0,3,0
K-ZKVCc94,2018,31,Stores,AXX,21.162,8,5,3,0.1896,0.0304,0,9,0
2kYhNMY10,2018,31,Stores,YXX,20.270000000000003,6,4,2,0.01,0.073,0,1,0
V_c1bmA54,2018,31,Stores,YXX,17.647,7,3,4,0.001,0.007,0,1,0
V_c1bmA54,2018,31,Stores,AXX,17.647,7,3,4,0.0821,0.0529,0,2,0
AQu3_Vc82,2018,31,E-commerce,AXX,17.792,4,0,4,0.0729,0.1,0,5,0
AQu3_Vc82,2018,31,Stores,YXX,17.792,8,2,6,0.0922,0.04,0,4,0
AQu3_Vc82,2018,31,Stores,AXX,17.792,6,5,1,0.2036,0.0489,0,4,0
dOGInVo14,2018,31,Stores,AXX,19.603,7,4,3,0.059,0.015,0,4,0
vyIHP4k46,2018,31,E-commerce,AXX,20.349,5,1,4,0.05,0.063,0,6,0
vyIHP4k46,2018,31,Stores,YXX,20.349,5,2,3,0.086,0.0429,0,4,0
vyIHP4k46,2018,31,Stores,AXX,20.349,9,5,4,0.2721,0.0732,0,12,0
M_aLOns54,2018,31,Stores,AXX,22.762999999999998,6,0,6,0.058,0.0838,0,5,0
hdost4s29,2018,31,Stores,YXX,21.95,3,2,1,0.021,0.053,0,2,0
M_aLOns54,2018,31,Stores,YXX,22.762999999999998,4,1,3,0.091,0.016,0,4,0
r7BXsHg52,2018,31,Stores,YXX,22.622,3,3,0,0.013,0.012,0,2,0
p9ON7Ik57,2018,31,E-commerce,AXX,19.123,7,2,5,0.0119,0.0969,0,5,0
1borRa881,2018,31,Stores,AXX,13.018,13,6,7,0.5174,0.14600000000000002,0,26,0
i8t860M43,2018,31,Stores,YXX,16.171999999999997,8,2,6,0.1648,0.0673,0,2,0
i8t860M43,2018,31,Stores,AXX,16.171999999999997,12,11,1,1.022,0.27459999999999996,0,10,0
wzJzyU874,2018,31,Stores,AXX,24.523000000000003,5,1,4,0.039,0.0319,0,2,0
pl048Vk47,2018,31,Stores,YXX,18.852999999999998,3,2,1,0.068,0.0849,0,6,0
pl048Vk47,2018,31,Stores,AXX,18.852999999999998,8,3,5,0.225,0.0689,0,3,0
6v3twaE39,2018,31,Stores,AXX,17.073,7,5,2,0.1235,0.123,0,9,0
7Ib3wGE93,2018,31,Stores,YXX,12.572,12,9,3,0.2702,0.0372,0,8,0
7Ib3wGE93,2018,31,Stores,AXX,12.572,44,44,0,0.7896000000000001,0.1372,0,24,0
rwf8-1A95,2018,31,E-commerce,AXX,35.355000000000004,7,2,5,0.0779,0.07,0,6,0
g8_qmSM87,2018,31,Stores,YXX,21.593000000000004,7,4,3,0.002,0.0239,0,6,0
xqr3JdA17,2018,31,Stores,YXX,15.861999999999998,6,2,4,0.0899,0.0638,0,8,0
xqr3JdA17,2018,31,Stores,AXX,15.861999999999998,7,5,2,0.3395,0.0681,0,10,0
U8aZiCo48,2018,31,Stores,AXX,17.421999999999997,8,5,3,0.3119,0.0245,0,6,0
r7BXsHg52,2018,31,Stores,AXX,22.622,6,1,5,0.041,0.0499,0,5,0
hdost4s29,2018,31,Stores,AXX,21.95,6,4,2,0.2103,0.1154,0,8,0
XNaZ7NE13,2018,31,Stores,AXX,15.313,6,0,6,0.048,0.0507,0,3,0
uMuY2Tg18,2018,31,Stores,YXX,19.769,8,2,6,0.1322,0.0427,0,4,0
p4u2mCU98,2018,31,Stores,YXX,21.053,4,1,3,0.051,0.082,0,4,0
p4u2mCU98,2018,31,Stores,AXX,21.053,15,14,1,0.3788,0.06810000000000001,0,42,0
Ehk6A6Y17,2018,31,Stores,AXX,16.383,6,4,2,0.14629999999999999,0.0828,0,5,0
XdqEQLk53,2018,31,Stores,YXX,21.363,7,1,6,0.014,0.082,0,1,0
XdqEQLk53,2018,31,Stores,AXX,21.363,5,5,0,0.1143,0.0857,0,6,0
YJ5I7Oo69,2018,31,Stores,YXX,24.955,6,4,2,0.034,0.0319,0,6,0
YJ5I7Oo69,2018,31,Stores,AXX,24.955,6,5,1,0.2216,0.0626,0,12,0
VOI0rQ889,2018,31,E-commerce,AXX,15.162999999999998,7,4,3,0.084,0.0609,0,6,0
VOI0rQ889,2018,31,Stores,YXX,15.162999999999998,6,1,5,0.045,0.09,0,3,0
VOI0rQ889,2018,31,Stores,AXX,15.162999999999998,8,5,3,0.1926,0.114,0,15,0
dyA364A60,2018,31,E-commerce,AXX,15.472000000000001,4,3,1,0.0919,0.0899,0,5,0
dyA364A60,2018,31,Stores,YXX,15.472000000000001,5,0,5,0.041,0.0679,0,3,0
dyA364A60,2018,31,Stores,AXX,15.472000000000001,4,4,0,0.23259999999999997,0.0925,0,7,0
RMjj_GA94,2018,31,E-commerce,AXX,18.143,7,2,5,0.0759,0.092,0,3,0
dQRrOcs21,2018,31,E-commerce,AXX,14.803,7,3,4,0.0139,0.088,0,1,0
_XS0Cvw48,2018,31,Stores,AXX,22.037,9,6,3,0.3942,0.0924,0,9,0
_XS0Cvw48,2018,31,Stores,YXX,22.037,5,1,4,0.1094,0.0749,0,8,0
JN1uWyg84,2018,31,E-commerce,AXX,13.471999999999998,4,4,0,0.0799,0.069,0,3,0
WdlkURc56,2018,31,Stores,AXX,22.032999999999998,8,8,0,0.3451,0.1059,0,11,0
uMuY2Tg18,2018,31,Stores,AXX,19.769,8,3,5,0.46230000000000004,0.1226,0,4,0
_EDOutE100,2018,31,E-commerce,AXX,20.165,5,4,1,0.0709,0.08,0,6,0
_EDOutE100,2018,31,Stores,YXX,20.165,7,3,4,0.23600000000000002,0.0347,0,5,0
_EDOutE100,2018,31,Stores,AXX,20.165,18,11,7,0.9513,0.1622,0,15,0
sB1o9-c20,2018,31,E-commerce,AXX,25.413,4,2,2,0.1009,0.0669,0,5,0
rlMdf3s17,2018,31,Stores,YXX,20.085,4,3,1,0.048,0.0818,0,3,0
rlMdf3s17,2018,31,Stores,AXX,20.085,5,5,0,0.3217,0.0578,0,8,0
w215nqc19,2018,31,Stores,AXX,16.012999999999998,5,5,0,0.3385,0.0572,0,13,0
WxKwsJU11,2018,31,Stores,YXX,17.637999999999998,3,2,1,0.003,0.046,0,0,0
VrQzldo30,2018,31,Stores,YXX,26.04,6,2,4,0.0,0.057,0,5,0
VrQzldo30,2018,31,Stores,AXX,26.04,6,1,5,0.212,0.08940000000000001,0,5,0
qKuqwN079,2018,31,E-commerce,AXX,18.637,6,0,6,0.0379,0.012899999999999998,0,4,0
qKuqwN079,2018,31,Stores,YXX,18.637,6,2,4,0.082,0.022,0,4,0
qKuqwN079,2018,31,Stores,AXX,18.637,12,8,4,0.6555,0.244,0,34,0
WdlkURc56,2018,31,E-commerce,AXX,22.032999999999998,5,3,2,0.038,0.0479,0,1,0
WdlkURc56,2018,31,Stores,YXX,22.032999999999998,8,3,5,0.0684,0.0535,0,12,0
WxKwsJU11,2018,31,Stores,AXX,17.637999999999998,8,1,7,0.2202,0.0727,0,6,0
TXtULb471,2018,31,E-commerce,AXX,16.762999999999998,10,4,6,0.0219,0.0769,0,6,0
S-Zd--o39,2018,31,E-commerce,AXX,16.641,3,1,2,0.0799,0.0569,0,1,0
aaW5Dc896,2018,31,E-commerce,AXX,23.204,4,4,0,0.1019,0.057,0,5,0
JVsFbRU89,2018,31,Stores,YXX,19.186,3,1,2,0.058,0.069,0,4,0
JVsFbRU89,2018,31,Stores,AXX,19.186,8,5,3,0.2175,0.0837,0,6,0
XtspJ0022,2018,31,Stores,AXX,20.742,6,4,2,0.056,0.009899999999999999,0,2,0
nPTffOU21,2018,31,E-commerce,AXX,25.194,7,0,7,0.0489,0.0719,0,1,0
nPTffOU21,2018,31,Stores,YXX,25.194,6,2,4,0.015,0.091,0,5,0
nPTffOU21,2018,31,Stores,AXX,25.194,6,3,3,0.3027,0.045899999999999996,0,14,0
5Q5dfdo81,2018,31,Stores,AXX,25.543,3,0,3,0.003,0.017,0,3,0
znvZtlE73,2018,31,Stores,AXX,22.923,5,3,2,0.025,0.019799999999999998,0,5,0
ytubWhA51,2018,31,Stores,YXX,24.317999999999998,5,2,3,0.07,0.056,0,5,0
ytubWhA51,2018,31,Stores,AXX,24.317999999999998,10,7,3,0.5189,0.089,0,12,0
wIZtbtE92,2018,31,Stores,AXX,22.032999999999998,5,1,4,0.1323,0.0189,0,6,0
jHRQbaI56,2018,31,E-commerce,AXX,14.316999999999997,7,1,6,0.0819,0.082,0,1,0
jHRQbaI56,2018,31,Stores,YXX,14.316999999999997,9,7,2,0.24000000000000002,0.1265,0,23,0
jHRQbaI56,2018,31,Stores,AXX,14.316999999999997,29,28,1,0.6308999999999999,0.3104,0,104,0
7eWyW0I77,2018,31,E-commerce,AXX,25.848,6,0,6,0.016,0.020900000000000002,0,2,0
RU-qYiY99,2018,31,Stores,AXX,13.351999999999999,10,5,5,0.5729,0.121,0,11,0
7eWyW0I77,2018,31,Stores,YXX,25.848,6,1,5,0.066,0.0808,0,10,0
RU-qYiY99,2018,31,Stores,YXX,13.351999999999999,5,2,3,0.08650000000000001,0.0697,0,7,0
8Xztzao37,2018,31,Stores,YXX,21.675000000000004,7,4,3,0.053,0.094,0,0,0
jJNb1GQ90,2018,31,Stores,YXX,20.244999999999997,3,1,2,0.003,0.065,0,4,0
jJNb1GQ90,2018,31,Stores,AXX,20.244999999999997,7,5,2,0.3019,0.0638,0,6,0
5Y8flaM68,2018,31,Stores,AXX,21.623,6,3,3,0.0885,0.0278,0,3,0
wYvxx1I12,2018,31,E-commerce,AXX,18.932000000000002,4,0,4,0.0809,0.0469,0,3,0
fZFz9f880,2018,31,E-commerce,AXX,15.427000000000001,5,3,2,0.022,0.0979,0,4,0
fZFz9f880,2018,31,Stores,YXX,15.427000000000001,7,4,3,0.019,0.063,0,0,0
fZFz9f880,2018,31,Stores,AXX,15.427000000000001,4,4,0,0.0748,0.0168,0,5,0
u_B1Gxw49,2018,31,Stores,YXX,18.433,5,0,5,0.058,0.031,0,2,0
u_B1Gxw49,2018,31,Stores,AXX,18.433,5,5,0,0.1819,0.026799999999999997,0,7,0
5DlF47w52,2018,31,E-commerce,AXX,19.549999999999997,6,1,5,0.0659,0.0639,0,4,0
5DlF47w52,2018,31,Stores,YXX,19.549999999999997,7,1,6,0.041,0.0818,0,6,0
5DlF47w52,2018,31,Stores,AXX,19.549999999999997,10,6,4,0.8422999999999999,0.09179999999999999,0,12,0
ykxyEtU48,2018,31,E-commerce,AXX,22.243000000000002,4,4,0,0.066,0.0659,0,3,0
ykxyEtU48,2018,31,Stores,AXX,22.243000000000002,7,2,5,0.079,0.043,0,3,0
kj9393g22,2018,31,E-commerce,AXX,20.866999999999997,7,0,7,0.032,0.0319,0,3,0
8Xztzao37,2018,31,Stores,AXX,21.675000000000004,8,4,4,0.2204,0.0717,0,8,0
7eWyW0I77,2018,31,Stores,AXX,25.848,9,7,2,0.5688,0.17149999999999999,0,27,0
UFCOPo822,2018,31,Stores,YXX,22.867999999999995,3,3,0,0.049,0.001,0,0,0
UFCOPo822,2018,31,Stores,AXX,22.867999999999995,7,3,4,0.36129999999999995,0.0707,0,5,0
niwTlvs39,2018,31,Stores,YXX,18.378,4,0,4,0.076,0.003,0,1,0
niwTlvs39,2018,31,Stores,AXX,18.378,17,13,4,0.7546,0.14750000000000002,0,12,0
alwmG-w90,2018,31,Stores,AXX,15.672999999999998,6,4,2,0.031,0.008,0,3,0
ZqWtHS438,2018,31,Stores,YXX,18.102999999999998,4,3,1,0.004,0.055,0,0,0
tqRVQnc11,2018,31,Stores,AXX,31.285,4,4,0,0.03,0.05,0,0,0
rJVK_pc35,2018,31,Stores,YXX,19.303,10,6,4,0.2436,0.1353,0,15,0
rJVK_pc35,2018,31,Stores,AXX,19.303,25,21,4,0.8206,0.7157,0,193,0
9O8RTHY72,2018,31,Stores,YXX,14.743,3,0,3,0.068,0.04,0,4,0
9O8RTHY72,2018,31,Stores,AXX,14.743,5,5,0,0.16410000000000002,0.0079,0,7,0
1nWt6JY46,2018,31,E-commerce,AXX,19.585,5,2,3,0.0809,0.0689,0,2,0
1nWt6JY46,2018,31,Stores,YXX,19.585,6,4,2,0.007,0.081,0,0,0
1nWt6JY46,2018,31,Stores,AXX,19.585,9,7,2,0.2605,0.0322,0,8,0
46lQ02470,2018,31,Stores,AXX,19.462999999999997,7,4,3,0.096,0.049,0,3,0
-QC-tWQ73,2018,31,E-commerce,AXX,24.953000000000003,6,0,6,0.0559,0.0259,0,3,0
OvUk_jE22,2018,31,Stores,AXX,20.032,9,4,5,0.6582,0.21100000000000002,0,8,0
T9RobmM10,2018,31,Stores,AXX,20.769,15,12,3,0.7768,0.0955,0,22,0
T9RobmM10,2018,31,Stores,YXX,20.769,6,4,2,0.2223,0.0599,0,5,0
S7YA0SQ91,2018,31,Stores,AXX,24.983000000000004,4,4,0,0.1597,0.0469,0,5,0
kDQaRwo48,2018,31,E-commerce,AXX,18.803,10,2,8,0.0459,0.0199,0,8,0
1SGt1KU91,2018,31,Stores,AXX,14.177,7,5,2,0.1316,0.0808,0,7,0
VpylCPs88,2018,31,Stores,AXX,19.313,4,1,3,0.0664,0.0159,0,5,0
wsgQ3zg17,2018,31,Stores,AXX,17.652,4,0,4,0.058,0.01,0,0,0
3qXlQhc28,2018,31,E-commerce,AXX,20.723,5,4,1,0.012899999999999998,0.068,0,3,0
Z_RUZOk26,2018,31,E-commerce,AXX,14.137000000000002,5,3,2,0.044,0.007,0,5,0
Z_RUZOk26,2018,31,Stores,YXX,14.137000000000002,5,3,2,0.033,0.038,0,2,0
-93Y9xQ34,2018,31,Stores,AXX,20.482,5,2,3,0.28359999999999996,0.0697,0,4,0
S-Zd--o39,2018,31,Stores,AXX,16.641,13,11,2,0.7363500000000001,0.2883,0,8,0
EyOuFLQ88,2018,31,Stores,YXX,21.803,6,1,5,0.068,0.0319,0,3,0
_sdWMSs73,2018,31,Stores,YXX,17.718,6,1,5,0.043,0.077,0,3,0
_sdWMSs73,2018,31,Stores,AXX,17.718,8,4,4,0.2448,0.0809,0,5,0
RHRI3a843,2018,31,E-commerce,AXX,15.622999999999998,5,3,2,0.0599,0.0919,0,6,0
RHRI3a843,2018,31,Stores,AXX,15.622999999999998,4,3,1,0.087,0.039,0,2,0
hm77s_Q75,2018,31,Stores,YXX,18.963,3,0,3,0.029,0.062,0,4,0
hm77s_Q75,2018,31,Stores,AXX,18.963,5,4,1,0.1929,0.0379,0,3,0
XgGS-Gw29,2018,31,Stores,YXX,18.007000000000005,5,1,4,0.1655,0.0649,0,5,0
EyOuFLQ88,2018,31,Stores,AXX,21.803,3,2,1,0.058,0.0514,0,4,0
nnI7PiU48,2018,31,Stores,AXX,20.802999999999997,4,0,4,0.072,0.0769,0,3,0
S-Zd--o39,2018,31,Stores,YXX,16.641,8,2,6,0.2925,0.0825,0,2,0
L-2CQgE79,2018,31,Stores,YXX,17.472,5,0,5,0.049,0.0717,0,4,0
RDiHw2E25,2018,31,E-commerce,AXX,17.223,4,3,1,0.014,0.023,0,6,0
RDiHw2E25,2018,31,Stores,AXX,17.223,7,1,6,0.073,0.005,0,4,0
V5oL5uA27,2018,31,Stores,AXX,16.372,5,2,3,0.2163,0.0708,0,9,0
iO1wwoQ74,2018,31,Stores,YXX,22.048,5,2,3,0.052,0.1,0,0,0
iO1wwoQ74,2018,31,Stores,AXX,22.048,8,3,5,0.32230000000000003,0.0731,0,11,0
WrJ-8z868,2018,31,E-commerce,AXX,14.042,3,3,0,0.093,0.0699,0,4,0
WrJ-8z868,2018,31,Stores,YXX,14.042,5,4,1,0.1095,0.0459,0,4,0
WrJ-8z868,2018,31,Stores,AXX,14.042,12,8,4,0.6067,0.049600000000000005,0,14,0
71bgzoQ59,2018,31,Stores,AXX,21.063000000000002,7,2,5,0.042,0.0709,0,2,0
__JTjmg65,2018,31,Stores,YXX,22.067999999999998,4,4,0,0.002,0.066,0,5,0
qe6S-EY85,2018,31,Stores,YXX,21.694,6,4,2,0.09,0.045,0,5,0
qe6S-EY85,2018,31,Stores,AXX,21.694,11,4,7,0.5853999999999999,0.1295,0,6,0
sC6CR9s11,2018,31,Stores,YXX,15.722000000000001,4,4,0,0.1128,0.06269999999999999,0,5,0
ZjBNXC051,2018,31,E-commerce,AXX,21.547,3,2,1,0.1009,0.038900000000000004,0,4,0
ZjBNXC051,2018,31,Stores,AXX,21.547,7,4,3,0.019,0.0199,0,1,0
Nx3QFQk50,2018,31,Stores,YXX,12.905,5,1,4,0.017,0.012,0,3,0
dMIaSqc26,2018,31,Stores,YXX,16.15,4,4,0,0.015,0.02,0,0,0
oeRWg9Q87,2018,31,Stores,AXX,15.633000000000001,7,2,5,0.008,0.0239,0,7,0
XQxWY8E89,2018,31,Stores,AXX,20.952,32,29,3,0.8447,0.2376,0,81,0
aaW5Dc896,2018,31,Stores,AXX,23.204,4,4,0,0.085,0.0539,0,6,0
LYUn01k27,2018,31,Stores,AXX,25.563000000000002,4,3,1,0.017,0.038,0,2,0
Kxadqzg41,2018,31,Stores,AXX,17.773,4,3,1,0.02,0.0999,0,7,0
Kxx4Dlo67,2018,31,E-commerce,AXX,19.228,4,0,4,0.0329,0.0319,0,7,0
Kxx4Dlo67,2018,31,Stores,YXX,19.228,6,2,4,0.022,0.027,0,3,0
Kxx4Dlo67,2018,31,Stores,AXX,19.228,8,3,5,0.27459999999999996,0.0648,0,2,0
9TvhYgg41,2018,31,Stores,YXX,22.763999999999996,7,1,6,0.07,0.05,0,3,0
9TvhYgg41,2018,31,Stores,AXX,22.763999999999996,8,1,7,0.1953,0.0939,0,4,0
-Cj2BYY23,2018,31,Stores,YXX,17.587999999999997,6,1,5,0.1627,0.0324,0,10,0
-Cj2BYY23,2018,31,Stores,AXX,17.587999999999997,11,11,0,0.7417,0.12210000000000001,0,30,0
-XtyBcM60,2018,31,Stores,YXX,13.562000000000001,5,0,5,0.03,0.065,0,4,0
-XtyBcM60,2018,31,Stores,AXX,13.562000000000001,8,6,2,0.2576,0.1086,0,7,0
rVgdi4Y60,2018,31,Stores,AXX,17.572,8,2,6,0.17700000000000002,0.0311,0,5,0
XQxWY8E89,2018,31,E-commerce,AXX,20.952,4,4,0,0.0369,0.0609,0,2,0
XQxWY8E89,2018,31,Stores,YXX,20.952,8,2,6,0.1294,0.0658,0,9,0
oeRWg9Q87,2018,31,Stores,YXX,15.633000000000001,5,3,2,0.099,0.01,0,1,0
dMIaSqc26,2018,31,Stores,AXX,16.15,8,3,5,0.2455,0.0205,0,7,0
1d_OHvY71,2018,31,Stores,YXX,14.912999999999998,3,3,0,0.043,0.1,0,5,0
bjbkqqM42,2018,31,Stores,YXX,15.753000000000002,6,1,5,0.085,0.039,0,3,0
J0vg7Tw34,2018,31,Stores,AXX,17.945,6,4,2,0.09,0.0469,0,7,0
O3nnJHE47,2018,31,Stores,YXX,17.235,6,0,6,0.001,0.0379,0,2,0
HFpHMsQ36,2018,31,E-commerce,AXX,15.139999999999999,4,1,3,0.0909,0.085,0,1,0
HFpHMsQ36,2018,31,Stores,YXX,15.139999999999999,4,3,1,0.1472,0.0708,0,7,0
HFpHMsQ36,2018,31,Stores,AXX,15.139999999999999,10,8,2,0.41340000000000005,0.0969,0,15,0
kBp0FpM69,2018,31,Stores,AXX,17.423,4,1,3,0.024,0.016,0,3,0
Fr3MLuI86,2018,31,Stores,YXX,20.503,6,2,4,0.082,0.082,0,3,0
FWsr2ZE11,2018,31,Stores,AXX,15.903,6,2,4,0.019,0.1037,0,2,0
aFYKivA46,2018,31,E-commerce,AXX,42.257000000000005,6,3,3,0.0939,0.091,0,4,0
VWU59JY21,2018,31,E-commerce,AXX,16.202,5,4,1,0.0549,0.0609,0,2,0
VWU59JY21,2018,31,Stores,AXX,16.202,5,2,3,0.092,0.0623,0,5,0
JaQFQGs43,2018,31,E-commerce,AXX,21.712999999999997,6,4,2,0.0799,0.0629,0,5,0
e4DEiBY95,2018,31,Stores,YXX,19.045,4,4,0,0.079,0.076,0,3,0
e4DEiBY95,2018,31,Stores,AXX,19.045,4,2,2,0.038,0.012899999999999998,0,2,0
L-2CQgE79,2018,31,E-commerce,AXX,17.472,7,4,3,0.05,0.0079,0,5,0
J0vg7Tw34,2018,31,Stores,YXX,17.945,6,1,5,0.081,0.052,0,5,0
vetlhJU57,2018,31,Stores,YXX,17.008000000000003,5,3,2,0.097,0.082,0,0,0
5VmzorE82,2018,31,Stores,AXX,17.082,6,4,2,0.2686,0.0943,0,8,0
5VmzorE82,2018,31,Stores,YXX,17.082,7,4,3,0.035,0.001,0,1,0
bjbkqqM42,2018,31,Stores,AXX,15.753000000000002,5,0,5,0.028,0.0538,0,3,0
yIurN-461,2018,31,Stores,YXX,21.817999999999998,6,2,4,0.08579999999999999,0.0298,0,7,0
yIurN-461,2018,31,Stores,AXX,21.817999999999998,6,5,1,0.391,0.0731,0,11,0
rX406Qs15,2018,31,Stores,YXX,18.323,6,1,5,0.088,0.0909,0,2,0
E9ryGxE18,2018,31,Stores,YXX,19.101999999999997,3,3,0,0.075,0.006,0,2,0
E9ryGxE18,2018,31,Stores,AXX,19.101999999999997,4,1,3,0.027,0.0239,0,4,0
PJCS9sA96,2018,31,Stores,YXX,22.543,4,2,2,0.024,0.032,0,1,0
L-2CQgE79,2018,31,Stores,AXX,17.472,9,3,6,0.4979,0.0499,0,11,0
PJCS9sA96,2018,31,Stores,AXX,22.543,7,1,6,0.2648,0.0449,0,4,0
o5--TdY12,2018,31,Stores,AXX,13.822000000000001,9,6,3,0.23550000000000001,0.0648,0,4,0
x4gisHg58,2018,31,E-commerce,AXX,18.592000000000002,6,1,5,0.1019,0.0079,0,7,0
x4gisHg58,2018,31,Stores,YXX,18.592000000000002,5,4,1,0.066,0.020900000000000002,0,3,0
x4gisHg58,2018,31,Stores,AXX,18.592000000000002,7,5,2,0.3939,0.107,0,8,0
Ln__EG879,2018,31,Stores,YXX,20.003999999999998,4,4,0,0.02,0.006,0,0,0
vdfvXPg90,2018,31,Stores,YXX,20.413,7,3,4,0.045,0.039,0,3,0
vdfvXPg90,2018,31,Stores,AXX,20.413,8,2,6,0.20929999999999999,0.0729,0,4,0
o5--TdY12,2018,31,Stores,YXX,13.822000000000001,4,4,0,0.011,0.081,0,4,0
OvUk_jE22,2018,31,Stores,YXX,20.032,7,4,3,0.16369999999999998,0.0389,0,6,0
3_P5akA35,2018,31,Stores,YXX,17.315000000000005,5,1,4,0.036,0.054,0,2,0
Zf0fH0U72,2018,31,Stores,AXX,24.213,4,0,4,0.089,0.01,0,3,0
DqT0EVA64,2018,31,Stores,AXX,23.022000000000002,8,6,2,0.6737000000000001,0.1557,0,4,0
zAiVNcI37,2018,31,Stores,YXX,15.572000000000003,6,3,3,0.003,0.0319,0,3,0
zAiVNcI37,2018,31,Stores,AXX,15.572000000000003,5,4,1,0.226,0.07239999999999999,0,8,0
xmxol_Y69,2018,31,Stores,AXX,21.623,7,4,3,0.085,0.099,0,0,0
G2FeFFA69,2018,31,Stores,AXX,24.593,7,4,3,0.009,0.086,0,3,0
nEgISek33,2018,31,Stores,YXX,17.162,5,2,3,0.192,0.1153,0,4,0
nEgISek33,2018,31,Stores,AXX,17.162,7,5,2,0.5625,0.0626,0,5,0
QxITX0E23,2018,31,Stores,AXX,19.571999999999996,4,4,0,0.019,0.042,0,5,0
LExiVNA75,2018,31,Stores,YXX,16.438000000000002,6,3,3,0.12229999999999999,0.0429,0,2,0
LExiVNA75,2018,31,Stores,AXX,16.438000000000002,9,4,5,0.1999,0.0514,0,9,0
u3s5rX028,2018,31,Stores,AXX,23.343,5,5,0,0.1482,0.0148,0,3,0
sr76DrM87,2018,31,E-commerce,AXX,21.283,4,3,1,0.0579,0.0939,0,6,0
4fAc8S426,2018,31,E-commerce,AXX,17.511999999999997,4,2,2,0.0559,0.0959,0,3,0
4fAc8S426,2018,31,Stores,YXX,17.511999999999997,4,2,2,0.032,0.077,0,0,0
4fAc8S426,2018,31,Stores,AXX,17.511999999999997,6,6,0,0.3803,0.0624,0,8,0
DqT0EVA64,2018,31,Stores,YXX,23.022000000000002,5,2,3,0.1769,0.0534,0,6,0
0MnObTI55,2018,31,Stores,YXX,21.519000000000002,3,3,0,0.079,0.026,0,3,0
DmA1feE66,2018,31,Stores,YXX,22.791,5,3,2,0.1649,0.1078,0,6,0
jJjQzsk68,2018,31,Stores,AXX,22.273,4,3,1,0.2288,0.053700000000000005,0,3,0
C367FNM48,2018,31,E-commerce,AXX,13.702,5,4,1,0.0479,0.096,0,6,0
C367FNM48,2018,31,Stores,YXX,13.702,5,4,1,0.08,0.038,0,3,0
C367FNM48,2018,31,Stores,AXX,13.702,7,5,2,0.1226,0.0995,0,9,0
qipBMZo84,2018,31,Stores,YXX,18.659,7,1,6,0.085,0.0719,0,4,0
qipBMZo84,2018,31,Stores,AXX,18.659,9,2,7,0.4749,0.1031,0,5,0
UTGzbT076,2018,31,Stores,YXX,19.362,4,4,0,0.09,0.065,0,0,0
HLziRq444,2018,31,E-commerce,AXX,22.543,5,4,1,0.0879,0.0649,0,6,0
HLziRq444,2018,31,Stores,AXX,22.543,4,2,2,0.1746,0.0719,0,3,0
AFv2dWk89,2018,31,Stores,AXX,16.616999999999997,4,4,0,0.062,0.0468,0,7,0
U5O7TuQ23,2018,31,Stores,YXX,16.813,6,2,4,0.025,0.076,0,5,0
U5O7TuQ23,2018,31,Stores,AXX,16.813,7,3,4,0.08,0.1048,0,4,0
omGucYE95,2018,31,Stores,YXX,18.701999999999998,4,1,3,0.074,0.037,0,4,0
omGucYE95,2018,31,Stores,AXX,18.701999999999998,9,5,4,0.29979999999999996,0.0952,0,8,0
y7I1jOk55,2018,31,Stores,AXX,24.043,5,1,4,0.062,0.0409,0,5,0
jJjQzsk68,2018,31,E-commerce,AXX,22.273,5,3,2,0.0689,0.0549,0,3,0
UDOdd0089,2018,31,Stores,AXX,18.252000000000002,7,2,5,0.1822,0.044700000000000004,0,4,0
0MnObTI55,2018,31,Stores,AXX,21.519000000000002,7,4,3,0.1734,0.11879999999999999,0,6,0
lKtw3PQ36,2018,31,Stores,YXX,22.575000000000003,5,3,2,0.08,0.033,0,4,0
lKtw3PQ36,2018,31,Stores,AXX,22.575000000000003,7,2,5,0.02,0.083,0,4,0
r3U3nms98,2018,31,Stores,YXX,19.427,8,7,1,0.171,0.0059,0,6,0
r3U3nms98,2018,31,Stores,AXX,19.427,14,8,6,0.8183,0.07,0,22,0
TANAeqU19,2018,31,E-commerce,AXX,18.423,6,0,6,0.067,0.0379,0,5,0
TANAeqU19,2018,31,Stores,YXX,18.423,7,0,7,0.017,0.078,0,5,0
TANAeqU19,2018,31,Stores,AXX,18.423,6,5,1,0.046799999999999994,0.0779,0,2,0
bupv_bo56,2018,31,E-commerce,AXX,13.875,4,4,0,0.065,0.0489,0,4,0
bupv_bo56,2018,31,Stores,YXX,13.875,8,6,2,0.2604,0.054400000000000004,0,4,0
bupv_bo56,2018,31,Stores,AXX,13.875,20,17,3,0.7604,0.2429,0,12,0
pxKKu2c51,2018,31,Stores,AXX,19.188,4,4,0,0.017,0.022,0,0,0
5MkA-vk83,2018,31,Stores,AXX,22.723,4,2,2,0.07,0.038,0,1,0
g17-G3E54,2018,31,Stores,AXX,15.633,7,4,3,0.089,0.085,0,1,0
PTAOmJY35,2018,31,Stores,YXX,22.501999999999995,6,2,4,0.003,0.02,0,5,0
